time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
1.0450,Combined,-0.0191,1.5439,-3.1496,-0.2643,0.2309,0.9364,,0.0000,0.0000,0.0000
1.0593,Left,0.4200,1.5093,-3.0172,-0.3169,-0.4487,0.8356,,0.0000,0.0000,0.0000
1.0593,Right,-0.0191,1.5439,-3.1497,-0.3730,-0.4429,0.8153,,0.0000,0.0000,0.0000
1.0593,Combined,-0.0191,1.5439,-3.1497,-0.2642,0.2314,0.9363,,0.0000,0.0000,0.0000
1.0743,Left,0.4201,1.5093,-3.0173,-0.3171,-0.4555,0.8318,,0.0000,0.0000,0.0000
1.0743,Right,-0.0191,1.5439,-3.1497,-0.3732,-0.4496,0.8115,,0.0000,0.0000,0.0000
1.0743,Combined,-0.0191,1.5439,-3.1497,-0.2640,0.2322,0.9362,,0.0000,0.0000,0.0000
1.0883,Left,0.4201,1.5093,-3.0174,-0.3171,-0.4550,0.8321,,0.0000,0.0000,0.0000
1.0883,Right,-0.0191,1.5440,-3.1498,-0.3732,-0.4491,0.8118,,0.0000,0.0000,0.0000
1.0883,Combined,-0.0191,1.5440,-3.1498,-0.2639,0.2329,0.9360,,0.0000,0.0000,0.0000
1.1024,Left,0.4201,1.5094,-3.0174,-0.3171,-0.4544,0.8324,,0.0000,0.0000,0.0000
1.1024,Right,-0.0191,1.5440,-3.1499,-0.3733,-0.4485,0.8121,,0.0000,0.0000,0.0000
1.1024,Combined,-0.0191,1.5440,-3.1499,-0.2639,0.2336,0.9358,,0.0000,0.0000,0.0000
1.1167,Left,0.4201,1.5094,-3.0174,-0.3282,-0.4437,0.8339,,0.0000,0.0000,0.0000
1.1167,Right,-0.0190,1.5440,-3.1499,-0.3839,-0.4375,0.8131,,0.0000,0.0000,0.0000
1.1167,Combined,-0.0190,1.5440,-3.1499,-0.2639,0.2344,0.9356,,0.0000,0.0000,0.0000
1.1308,Left,0.4201,1.5094,-3.0174,-0.3282,-0.4429,0.8343,,0.0000,0.0000,0.0000
1.1308,Right,-0.0190,1.5441,-3.1500,-0.3839,-0.4368,0.8135,,0.0000,0.0000,0.0000
1.1308,Combined,-0.0190,1.5441,-3.1500,-0.2637,0.2353,0.9354,,0.0000,0.0000,0.0000
1.1448,Left,0.4202,1.5092,-3.0175,-0.3366,-0.4415,0.8318,,0.0000,0.0000,0.0000
1.1448,Right,-0.0189,1.5441,-3.1501,-0.3921,-0.4350,0.8106,,0.0000,0.0000,0.0000
1.1448,Combined,-0.0189,1.5441,-3.1501,-0.2636,0.2362,0.9353,,0.0000,0.0000,0.0000
1.1586,Left,0.4202,1.5092,-3.0176,-0.3367,-0.4408,0.8320,,0.0000,0.0000,0.0000
1.1586,Right,-0.0188,1.5441,-3.1502,-0.3922,-0.4344,0.8109,,0.0000,0.0000,0.0000
1.1586,Combined,-0.0188,1.5441,-3.1502,-0.2636,0.2367,0.9351,,0.0000,0.0000,0.0000
1.1735,Left,0.4203,1.5092,-3.0177,-0.3367,-0.4403,0.8324,,0.0000,0.0000,0.0000
1.1735,Right,-0.0188,1.5442,-3.1503,-0.3922,-0.4338,0.8112,,0.0000,0.0000,0.0000
1.1735,Combined,-0.0188,1.5442,-3.1503,-0.2635,0.2372,0.9350,,0.0000,0.0000,0.0000
1.1875,Left,0.4203,1.5091,-3.0177,-0.3372,-0.4279,0.8386,,0.0000,0.0000,0.0000
1.1875,Right,-0.0188,1.5442,-3.1504,-0.3925,-0.4214,0.8175,,0.0000,0.0000,0.0000
1.1875,Combined,-0.0188,1.5442,-3.1504,-0.2634,0.2380,0.9349,,0.0000,0.0000,0.0000
1.2010,Left,0.4203,1.5090,-3.0178,-0.3374,-0.4271,0.8389,,0.0000,0.0000,0.0000
1.2010,Right,-0.0187,1.5442,-3.1504,-0.3928,-0.4207,0.8178,,0.0000,0.0000,0.0000
1.2010,Combined,-0.0187,1.5442,-3.1504,-0.2633,0.2388,0.9347,,0.0000,0.0000,0.0000
1.2151,Left,0.4203,1.5089,-3.0178,-0.3385,-0.4264,0.8388,,0.0000,0.0000,0.0000
1.2151,Right,-0.0187,1.5442,-3.1505,-0.3939,-0.4199,0.8176,,0.0000,0.0000,0.0000
1.2151,Combined,-0.0187,1.5442,-3.1505,-0.2631,0.2393,0.9346,,0.0000,0.0000,0.0000
1.2296,Left,0.4204,1.5092,-3.0178,-0.3386,-0.4259,0.8390,,0.0000,0.0000,0.0000
1.2296,Right,-0.0186,1.5442,-3.1505,-0.3939,-0.4195,0.8178,,0.0000,0.0000,0.0000
1.2296,Combined,-0.0186,1.5442,-3.1505,-0.2633,0.2396,0.9345,,0.0000,0.0000,0.0000
