time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_layer,hit_x,hit_y,hit_z
100.2764,Left,238.2565,1.5031,182.2745,0.0211,0.0226,0.9995,item 1-1,Gazing,238.2801,1.5283,183.3898
100.2764,Right,237.8049,1.5181,182.1882,-0.0309,0.0232,0.9993,item 1-1,Gazing,237.7665,1.5470,183.4345
100.2764,Combined,238.0307,1.5106,182.2313,-0.0060,0.0227,0.9997,item 1-1,Gazing,238.0245,1.5341,183.2661
100.2903,Left,238.2466,1.5030,182.3741,0.0212,0.0223,0.9995,item 1-1,Gazing,238.2702,1.5279,183.4896
100.2903,Right,237.7950,1.5181,182.2879,-0.0308,0.0229,0.9993,item 1-1,Gazing,237.7566,1.5467,183.5343
100.2903,Combined,238.0208,1.5106,182.3310,-0.0047,0.0226,0.9997,item 1-1,Gazing,238.0159,1.5339,183.3649
100.3046,Left,238.2366,1.5031,182.4775,0.0212,0.0285,0.9994,item 1-1,Gazing,238.2602,1.5348,183.5907
100.3046,Right,237.7849,1.5181,182.3913,-0.0307,0.0292,0.9991,item 1-1,Gazing,237.7467,1.5545,183.6359
100.3046,Combined,238.0108,1.5106,182.4344,-0.0048,0.0224,0.9997,item 1-1,Gazing,238.0058,1.5338,183.4684
100.3180,Left,238.2272,1.5030,182.5809,0.0213,0.0283,0.9994,item 1-1,Gazing,238.2510,1.5346,183.6942
100.3180,Right,237.7756,1.5181,182.4948,-0.0306,0.0290,0.9991,item 1-1,Gazing,237.7375,1.5542,183.7396
100.3180,Combined,238.0014,1.5106,182.5379,-0.0046,0.0288,0.9996,item 1-1,Gazing,237.9966,1.5403,183.5705
100.3319,Left,238.2172,1.5030,182.6813,0.0214,0.0284,0.9994,item 1-1,Gazing,238.2411,1.5347,183.7944
100.3319,Right,237.7656,1.5181,182.5953,-0.0305,0.0291,0.9991,item 1-1,Gazing,237.7276,1.5544,183.8402
100.3319,Combined,237.9914,1.5105,182.6383,-0.0044,0.0286,0.9996,item 1-1,Gazing,237.9868,1.5401,183.6710
100.3459,Left,238.2075,1.5030,182.7840,0.0215,0.0286,0.9994,item 1-1,Gazing,238.2315,1.5348,183.8970
100.3459,Right,237.7559,1.5181,182.6980,-0.0304,0.0293,0.9991,item 1-1,Gazing,237.7180,1.5546,183.9431
100.3459,Combined,237.9817,1.5106,182.7410,-0.0046,0.0289,0.9996,item 1-1,Gazing,237.9770,1.5404,183.7740
100.3599,Left,238.1977,1.5030,182.8872,0.0215,0.0287,0.9994,item 1-1,Gazing,238.2216,1.5350,183.9996
100.3599,Right,237.7461,1.5181,182.8012,-0.0305,0.0294,0.9991,item 1-1,Gazing,237.7081,1.5548,184.0464
100.3599,Combined,237.9719,1.5106,182.8442,-0.0044,0.0290,0.9996,item 1-1,Gazing,237.9674,1.5406,183.8771
100.3738,Left,238.1881,1.5031,182.9905,0.0232,0.0265,0.9994,item 1-1,Gazing,238.2140,1.5327,184.1066
100.3738,Right,237.7364,1.5181,182.9045,-0.0288,0.0272,0.9992,item 1-1,Gazing,237.7006,1.5520,184.1491
100.3738,Combined,237.9623,1.5106,182.9475,-0.0045,0.0290,0.9996,item 1-1,Gazing,237.9576,1.5406,183.9806
100.3879,Left,238.1784,1.5030,183.0936,0.0232,0.0264,0.9994,item 1-1,Gazing,238.2043,1.5326,184.2096
100.3879,Right,237.7268,1.5181,183.0075,-0.0287,0.0271,0.9992,item 1-1,Gazing,237.6910,1.5519,184.2523
100.3879,Combined,237.9526,1.5106,183.0506,-0.0028,0.0267,0.9996,item 1-1,Gazing,237.9497,1.5382,184.0831
100.4018,Left,238.1688,1.5030,183.1971,0.0233,0.0264,0.9994,item 1-1,Gazing,238.1948,1.5325,184.3130
100.4018,Right,237.7172,1.5181,183.1111,-0.0287,0.0271,0.9992,item 1-1,Gazing,237.6814,1.5519,184.3560
100.4018,Combined,237.9430,1.5106,183.1541,-0.0027,0.0266,0.9996,item 1-1,Gazing,237.9401,1.5381,184.1868
100.4156,Left,238.1593,1.5030,183.2992,0.0233,0.0263,0.9994,item 1-1,Gazing,238.1853,1.5323,184.4145
100.4156,Right,237.7077,1.5181,183.2132,-0.0286,0.0270,0.9992,item 1-1,Gazing,237.6720,1.5518,184.4586
100.4156,Combined,237.9335,1.5105,183.2562,-0.0026,0.0267,0.9996,item 1-1,Gazing,237.9308,1.5381,184.2892
100.4301,Left,238.1493,1.5029,183.4024,0.0234,0.0264,0.9994,item 1-1,Gazing,238.1754,1.5323,184.5172
100.4301,Right,237.6976,1.5181,183.3165,-0.0286,0.0270,0.9992,item 1-1,Gazing,237.6620,1.5518,184.5622
100.4301,Combined,237.9235,1.5105,183.3595,-0.0026,0.0266,0.9996,item 1-1,Gazing,237.9207,1.5380,184.3927
100.4435,Left,238.1403,1.5028,183.5068,0.0161,0.0403,0.9991,item 1-1,Gazing,238.1580,1.5470,184.6024
100.4435,Right,237.6886,1.5181,183.4210,-0.0358,0.0412,0.9985,item 1-1,Gazing,237.6439,1.5696,184.6696
100.4435,Combined,237.9145,1.5105,183.4639,-0.0023,0.0266,0.9996,item 1-1,Gazing,237.9121,1.5379,184.4975
100.4585,Left,238.1300,1.5028,183.6096,0.0163,0.0403,0.9991,item 1-1,Gazing,238.1479,1.5470,184.7043
100.4585,Right,237.6783,1.5181,183.5239,-0.0356,0.0412,0.9985,item 1-1,Gazing,237.6338,1.5697,184.7731
100.4585,Combined,237.9042,1.5104,183.5667,-0.0096,0.0407,0.9991,item 1-1,Gazing,237.8942,1.5527,184.6027
100.4716,Left,238.1213,1.5028,183.7154,0.0166,0.0419,0.9990,item 1-1,Gazing,238.1395,1.5487,184.8090
100.4716,Right,237.6696,1.5181,183.6298,-0.0353,0.0428,0.9985,item 1-1,Gazing,237.6254,1.5717,184.8792
100.4716,Combined,237.8954,1.5104,183.6726,-0.0093,0.0408,0.9991,item 1-1,Gazing,237.8857,1.5528,184.7089
100.4853,Left,238.1120,1.5027,183.8134,0.0170,0.0420,0.9990,item 1-1,Gazing,238.1306,1.5486,184.9056
100.4853,Right,237.6603,1.5181,183.7280,-0.0349,0.0429,0.9985,item 1-1,Gazing,237.6166,1.5718,184.9784
100.4853,Combined,237.8862,1.5104,183.7707,-0.0089,0.0425,0.9991,item 1-1,Gazing,237.8769,1.5545,184.8073
100.4992,Left,238.1028,1.5027,183.9151,0.0173,0.0421,0.9990,item 1-1,Gazing,238.1217,1.5486,185.0047
100.4992,Right,237.6510,1.5181,183.8299,-0.0346,0.0430,0.9985,item 1-1,Gazing,237.6076,1.5721,185.0821
100.4992,Combined,237.8769,1.5104,183.8725,-0.0086,0.0424,0.9991,item 1-1,Gazing,237.8680,1.5545,184.9103
100.5130,Left,238.0935,1.5026,184.0175,0.0158,0.0442,0.9989,item 1-1,Gazing,238.1107,1.5506,185.1021
100.5130,Right,237.6417,1.5181,183.9323,-0.0361,0.0451,0.9983,item 1-1,Gazing,237.5964,1.5748,185.1862
100.5130,Combined,237.8676,1.5104,183.9749,-0.0084,0.0429,0.9990,item 1-1,Gazing,237.8589,1.5549,185.0132
100.5272,Left,238.0840,1.5026,184.1201,0.0161,0.0445,0.9989,item 1-1,Gazing,238.1014,1.5509,185.2039
100.5272,Right,237.6322,1.5182,184.0350,-0.0358,0.0455,0.9983,item 1-1,Gazing,237.5871,1.5753,185.2896
100.5272,Combined,237.8581,1.5104,184.0776,-0.0100,0.0448,0.9989,item 1-1,Gazing,237.8477,1.5571,185.1173
100.5409,Left,238.0748,1.5026,184.2237,0.0195,0.0448,0.9988,item 1-1,Gazing,238.0961,1.5514,185.3132
100.5409,Right,237.6230,1.5182,184.1387,-0.0324,0.0457,0.9984,item 1-1,Gazing,237.5824,1.5755,185.3906
100.5409,Combined,237.8489,1.5104,184.1812,-0.0096,0.0451,0.9989,item 1-1,Gazing,237.8389,1.5574,185.2210
100.5552,Left,238.0652,1.5025,184.3263,0.0196,0.0449,0.9988,item 1-1,Gazing,238.0866,1.5515,185.4159
100.5552,Right,237.6134,1.5182,184.2414,-0.0323,0.0459,0.9984,item 1-1,Gazing,237.5729,1.5757,185.4933
100.5552,Combined,237.8393,1.5103,184.2839,-0.0064,0.0453,0.9990,item 1-1,Gazing,237.8327,1.5574,185.3215
100.5691,Left,238.0561,1.5024,184.4307,0.0200,0.0450,0.9988,item 1-1,Gazing,238.0779,1.5515,185.5213
100.5691,Right,237.6043,1.5182,184.3458,-0.0319,0.0459,0.9984,item 1-1,Gazing,237.5643,1.5758,185.5972
100.5691,Combined,237.8302,1.5103,184.3882,-0.0063,0.0454,0.9989,item 1-1,Gazing,237.8236,1.5575,185.4258
100.5826,Left,238.0471,1.5023,184.5320,0.0200,0.0451,0.9988,item 1-1,Gazing,238.0690,1.5515,185.6228
100.5826,Right,237.5953,1.5182,184.4471,-0.0319,0.0461,0.9984,item 1-1,Gazing,237.5554,1.5759,185.6984
100.5826,Combined,237.8212,1.5102,184.4895,-0.0058,0.0453,0.9990,item 1-1,Gazing,237.8152,1.5573,185.5267
100.5966,Left,238.0377,1.5022,184.6331,0.0201,0.0450,0.9988,item 1-1,Gazing,238.0597,1.5513,185.7243
100.5966,Right,237.5859,1.5182,184.5482,-0.0317,0.0460,0.9984,item 1-1,Gazing,237.5461,1.5759,185.7995
100.5966,Combined,237.8118,1.5102,184.5907,-0.0059,0.0455,0.9989,item 1-1,Gazing,237.8056,1.5574,185.6279
100.6109,Left,238.0282,1.5019,184.7375,0.0202,0.0435,0.9988,item 1-1,Gazing,238.0504,1.5495,185.8298
100.6109,Right,237.5764,1.5182,184.6527,-0.0317,0.0445,0.9985,item 1-1,Gazing,237.5367,1.5740,185.9042
100.6109,Combined,237.8023,1.5101,184.6951,-0.0056,0.0453,0.9990,item 1-1,Gazing,237.7965,1.5571,185.7322
100.6248,Left,238.0191,1.5019,184.8419,0.0203,0.0434,0.9989,item 1-1,Gazing,238.0414,1.5494,185.9349
100.6248,Right,237.5673,1.5182,184.7572,-0.0316,0.0444,0.9985,item 1-1,Gazing,237.5278,1.5738,186.0085
100.6248,Combined,237.7932,1.5100,184.7996,-0.0056,0.0437,0.9990,item 1-1,Gazing,237.7874,1.5554,185.8370
100.6386,Left,238.0099,1.5018,184.9441,0.0206,0.0429,0.9989,item 1-1,Gazing,238.0325,1.5488,186.0385
100.6386,Right,237.5581,1.5182,184.8595,-0.0313,0.0439,0.9985,item 1-1,Gazing,237.5189,1.5731,186.1106
100.6386,Combined,237.7840,1.5100,184.9018,-0.0053,0.0436,0.9990,item 1-1,Gazing,237.7785,1.5553,185.9391
100.6526,Left,238.0008,1.5018,185.0465,0.0208,0.0427,0.9989,item 1-1,Gazing,238.0236,1.5486,186.1423
100.6526,Right,237.5489,1.5182,184.9620,-0.0311,0.0437,0.9986,item 1-1,Gazing,237.5100,1.5729,186.2126
100.6526,Combined,237.7749,1.5100,185.0043,-0.0052,0.0431,0.9991,item 1-1,Gazing,237.7695,1.5547,186.0414
100.6661,Left,237.9921,1.5017,185.1482,0.0211,0.0426,0.9989,item 1-1,Gazing,238.0153,1.5485,186.2461
100.6661,Right,237.5402,1.5182,185.0639,-0.0308,0.0436,0.9986,item 1-1,Gazing,237.5017,1.5727,186.3137
100.6661,Combined,237.7662,1.5099,185.1060,-0.0046,0.0430,0.9991,item 1-1,Gazing,237.7614,1.5546,186.1425
100.6801,Left,237.9830,1.5016,185.2490,0.0168,0.0423,0.9990,item 1-1,Gazing,238.0013,1.5479,186.3405
100.6801,Right,237.5310,1.5181,185.1649,-0.0351,0.0434,0.9984,item 1-1,Gazing,237.4870,1.5726,186.4179
100.6801,Combined,237.7570,1.5099,185.2070,-0.0046,0.0432,0.9991,item 1-1,Gazing,237.7523,1.5547,186.2431
100.6942,Left,237.9737,1.5017,185.3527,0.0171,0.0424,0.9990,item 1-1,Gazing,237.9924,1.5480,186.4453
100.6942,Right,237.5217,1.5181,185.2686,-0.0348,0.0434,0.9984,item 1-1,Gazing,237.4781,1.5726,186.5210
100.6942,Combined,237.7477,1.5099,185.3106,-0.0090,0.0429,0.9990,item 1-1,Gazing,237.7384,1.5545,186.3497
100.7080,Left,237.9647,1.5017,185.4559,0.0233,0.0409,0.9989,item 1-1,Gazing,237.9905,1.5469,186.5601
100.7080,Right,237.5127,1.5181,185.3719,-0.0286,0.0419,0.9987,item 1-1,Gazing,237.4771,1.5705,186.6194
100.7080,Combined,237.7387,1.5099,185.4139,-0.0088,0.0429,0.9990,item 1-1,Gazing,237.7296,1.5545,186.4528
100.7219,Left,237.9556,1.5017,185.5584,0.0233,0.0409,0.9989,item 1-1,Gazing,237.9814,1.5470,186.6625
100.7219,Right,237.5036,1.5181,185.4743,-0.0285,0.0419,0.9987,item 1-1,Gazing,237.4680,1.5705,186.7218
100.7219,Combined,237.7296,1.5099,185.5164,-0.0026,0.0413,0.9991,item 1-1,Gazing,237.7269,1.5528,186.5513
100.7360,Left,237.9462,1.5017,185.6614,0.0210,0.0425,0.9989,item 1-1,Gazing,237.9693,1.5485,186.7607
100.7360,Right,237.4942,1.5182,185.5773,-0.0309,0.0435,0.9986,item 1-1,Gazing,237.4556,1.5726,186.8265
100.7360,Combined,237.7202,1.5099,185.6194,-0.0027,0.0415,0.9991,item 1-1,Gazing,237.7174,1.5529,186.6544
100.7501,Left,237.9369,1.5019,185.7658,0.0208,0.0427,0.9989,item 1-1,Gazing,237.9598,1.5488,186.8645
100.7501,Right,237.4850,1.5182,185.6816,-0.0311,0.0437,0.9986,item 1-1,Gazing,237.4460,1.5728,186.9309
100.7501,Combined,237.7109,1.5100,185.7237,-0.0052,0.0432,0.9991,item 1-1,Gazing,237.7055,1.5548,186.7601
100.7646,Left,237.9273,1.5019,185.8708,0.0206,0.0429,0.9989,item 1-1,Gazing,237.9499,1.5490,186.9691
100.7646,Right,237.4754,1.5182,185.7865,-0.0313,0.0439,0.9985,item 1-1,Gazing,237.4362,1.5731,187.0359
100.7646,Combined,237.7013,1.5100,185.8286,-0.0054,0.0432,0.9991,item 1-1,Gazing,237.6957,1.5548,186.8652
100.7774,Left,237.9189,1.5016,185.9739,0.0230,0.0413,0.9989,item 1-1,Gazing,237.9443,1.5472,187.0769
100.7774,Right,237.4670,1.5182,185.8896,-0.0288,0.0423,0.9987,item 1-1,Gazing,237.4309,1.5710,187.1376
100.7774,Combined,237.6929,1.5099,185.9317,-0.0051,0.0431,0.9991,item 1-1,Gazing,237.6876,1.5546,186.9683
100.7917,Left,237.9093,1.5014,186.0721,0.0230,0.0410,0.9989,item 1-1,Gazing,237.9347,1.5466,187.1742
100.7917,Right,237.4574,1.5182,185.9878,-0.0289,0.0420,0.9987,item 1-1,Gazing,237.4213,1.5707,187.2364
100.7917,Combined,237.6833,1.5098,186.0300,-0.0031,0.0414,0.9991,item 1-1,Gazing,237.6801,1.5527,187.0658
100.8056,Left,237.9003,1.5014,186.1767,0.0204,0.0423,0.9989,item 1-1,Gazing,237.9226,1.5478,187.2722
100.8056,Right,237.4484,1.5182,186.0923,-0.0315,0.0434,0.9986,item 1-1,Gazing,237.4089,1.5725,187.3434
100.8056,Combined,237.6743,1.5098,186.1345,-0.0032,0.0414,0.9991,item 1-1,Gazing,237.6710,1.5527,187.1707
100.8200,Left,237.8908,1.5016,186.2805,0.0202,0.0425,0.9989,item 1-1,Gazing,237.9129,1.5481,187.3743
100.8200,Right,237.4389,1.5182,186.1960,-0.0317,0.0435,0.9986,item 1-1,Gazing,237.3992,1.5727,187.4479
100.8200,Combined,237.6648,1.5099,186.2383,-0.0057,0.0430,0.9991,item 1-1,Gazing,237.6589,1.5545,187.2763
100.8331,Left,237.8824,1.5015,186.3840,0.0203,0.0425,0.9989,item 1-1,Gazing,237.9047,1.5480,187.4774
100.8331,Right,237.4306,1.5182,186.2996,-0.0316,0.0436,0.9986,item 1-1,Gazing,237.3910,1.5728,187.5519
100.8331,Combined,237.6565,1.5098,186.3418,-0.0055,0.0430,0.9991,item 1-1,Gazing,237.6508,1.5544,187.3801
100.8473,Left,237.8732,1.5014,186.4830,0.0272,0.0430,0.9987,item 1-1,Gazing,237.9034,1.5489,187.5882
100.8473,Right,237.4213,1.5182,186.3988,-0.0246,0.0440,0.9987,item 1-1,Gazing,237.3906,1.5731,187.6454
100.8473,Combined,237.6473,1.5098,186.4409,-0.0053,0.0430,0.9991,item 1-1,Gazing,237.6418,1.5545,187.4794
100.8610,Left,237.8643,1.5012,186.5864,0.0275,0.0429,0.9987,item 1-1,Gazing,237.8948,1.5487,187.6914
100.8610,Right,237.4124,1.5181,186.5023,-0.0243,0.0439,0.9987,item 1-1,Gazing,237.3820,1.5730,187.7491
100.8610,Combined,237.6384,1.5097,186.5443,0.0017,0.0433,0.9991,item 1-1,Gazing,237.6401,1.5545,187.5783
100.8753,Left,237.8550,1.5012,186.6890,0.0294,0.0428,0.9986,item 1-1,Gazing,237.8877,1.5487,187.7963
100.8753,Right,237.4031,1.5181,186.6050,-0.0224,0.0439,0.9988,item 1-1,Gazing,237.3752,1.5728,187.8510
100.8753,Combined,237.6290,1.5097,186.6470,0.0018,0.0433,0.9991,item 1-1,Gazing,237.6310,1.5545,187.6813
100.8889,Left,237.8463,1.5013,186.7926,0.0296,0.0428,0.9986,item 1-1,Gazing,237.8791,1.5487,187.8995
100.8889,Right,237.3943,1.5181,186.7088,-0.0222,0.0438,0.9988,item 1-1,Gazing,237.3666,1.5728,187.9551
100.8889,Combined,237.6203,1.5097,186.7507,0.0038,0.0433,0.9991,item 1-1,Gazing,237.6243,1.5545,187.7840
100.9032,Left,237.8369,1.5014,186.8948,0.0298,0.0428,0.9986,item 1-1,Gazing,237.8699,1.5488,188.0010
100.9032,Right,237.3849,1.5181,186.8111,-0.0220,0.0438,0.9988,item 1-1,Gazing,237.3575,1.5728,188.0578
100.9032,Combined,237.6109,1.5097,186.8530,0.0040,0.0432,0.9991,item 1-1,Gazing,237.6150,1.5544,187.8866
100.9167,Left,237.8282,1.5014,186.9986,0.0300,0.0428,0.9986,item 1-1,Gazing,237.8615,1.5487,188.1044
100.9167,Right,237.3762,1.5181,186.9149,-0.0218,0.0438,0.9988,item 1-1,Gazing,237.3490,1.5728,188.1621
100.9167,Combined,237.6022,1.5098,186.9568,0.0041,0.0432,0.9991,item 1-1,Gazing,237.6064,1.5545,187.9908
100.9307,Left,237.8193,1.5013,187.0995,0.0303,0.0426,0.9986,item 1-1,Gazing,237.8529,1.5484,188.2045
100.9307,Right,237.3673,1.5182,187.0160,-0.0215,0.0437,0.9988,item 1-1,Gazing,237.3404,1.5727,188.2639
100.9307,Combined,237.5933,1.5097,187.0578,0.0044,0.0431,0.9991,item 1-1,Gazing,237.5978,1.5543,188.0922
100.9450,Left,237.8101,1.5012,187.2032,0.0292,0.0414,0.9987,item 1-1,Gazing,237.8423,1.5469,188.3056
100.9450,Right,237.3581,1.5182,187.1198,-0.0227,0.0424,0.9988,item 1-1,Gazing,237.3297,1.5713,188.3696
100.9450,Combined,237.5841,1.5097,187.1615,0.0045,0.0431,0.9991,item 1-1,Gazing,237.5888,1.5543,188.1963
100.9588,Left,237.8012,1.5011,187.3078,0.0294,0.0415,0.9987,item 1-1,Gazing,237.8335,1.5468,188.4084
100.9588,Right,237.3491,1.5182,187.2244,-0.0225,0.0426,0.9988,item 1-1,Gazing,237.3210,1.5715,188.4752
100.9588,Combined,237.5752,1.5096,187.2661,0.0035,0.0419,0.9991,item 1-1,Gazing,237.5788,1.5531,188.3026
100.9724,Left,237.7924,1.5010,187.4091,0.0296,0.0415,0.9987,item 1-1,Gazing,237.8249,1.5466,188.5077
100.9724,Right,237.3403,1.5182,187.3259,-0.0223,0.0425,0.9988,item 1-1,Gazing,237.3124,1.5715,188.5780
100.9724,Combined,237.5663,1.5096,187.3675,0.0038,0.0420,0.9991,item 1-1,Gazing,237.5703,1.5532,188.4049
100.9871,Left,237.7830,1.5010,187.5123,0.0298,0.0416,0.9987,item 1-1,Gazing,237.8157,1.5466,188.6068
100.9871,Right,237.3309,1.5182,187.4290,-0.0220,0.0426,0.9988,item 1-1,Gazing,237.3033,1.5718,188.6834
100.9871,Combined,237.5569,1.5096,187.4706,0.0037,0.0422,0.9991,item 1-1,Gazing,237.5608,1.5535,188.5096
101.0007,Left,237.7744,1.5010,187.6180,0.0300,0.0417,0.9987,item 1-1,Gazing,237.8072,1.5466,188.7091
101.0007,Right,237.3223,1.5182,187.5349,-0.0218,0.0428,0.9988,item 1-1,Gazing,237.2949,1.5720,188.7913
101.0007,Combined,237.5484,1.5096,187.5765,0.0042,0.0422,0.9991,item 1-1,Gazing,237.5527,1.5535,188.6166
101.0146,Left,237.7655,1.5009,187.7193,0.0294,0.0417,0.9987,item 1-1,Gazing,237.7974,1.5463,188.8055
101.0146,Right,237.3134,1.5182,187.6363,-0.0225,0.0428,0.9988,item 1-1,Gazing,237.2850,1.5722,188.8956
101.0146,Combined,237.5394,1.5096,187.6778,0.0044,0.0421,0.9991,item 1-1,Gazing,237.5440,1.5534,188.7193
101.0284,Left,237.7567,1.5009,187.8215,0.0296,0.0418,0.9987,item 1-1,Gazing,237.7888,1.5462,188.9039
101.0284,Right,237.3046,1.5182,187.7387,-0.0222,0.0428,0.9988,item 1-1,Gazing,237.2765,1.5723,189.0004
101.0284,Combined,237.5307,1.5096,187.7801,0.0037,0.0423,0.9991,item 1-1,Gazing,237.5345,1.5537,188.8239
101.0422,Left,237.7479,1.5010,187.9232,0.0321,0.0390,0.9987,item 1-1,Gazing,237.7827,1.5433,189.0061
101.0422,Right,237.2957,1.5182,187.8404,-0.0197,0.0401,0.9990,item 1-1,Gazing,237.2707,1.5689,189.1037
101.0422,Combined,237.5218,1.5096,187.8818,0.0040,0.0422,0.9991,item 1-1,Gazing,237.5260,1.5538,188.9274
101.0559,Left,237.7391,1.5011,188.0251,0.0322,0.0393,0.9987,item 1-1,Gazing,237.7739,1.5435,189.1025
101.0559,Right,237.2869,1.5182,187.9424,-0.0196,0.0404,0.9990,item 1-1,Gazing,237.2621,1.5694,189.2090
101.0559,Combined,237.5130,1.5096,187.9838,0.0063,0.0398,0.9992,item 1-1,Gazing,237.5196,1.5513,189.0306
101.0701,Left,237.7300,1.5010,188.1277,0.0369,0.0396,0.9985,item 1-1,Gazing,237.7699,1.5438,189.2066
101.0701,Right,237.2778,1.5182,188.0452,-0.0149,0.0406,0.9991,item 1-1,Gazing,237.2589,1.5697,189.3115
101.0701,Combined,237.5039,1.5096,188.0865,0.0068,0.0401,0.9992,item 1-1,Gazing,237.5110,1.5517,189.1356
101.0836,Left,237.7215,1.5007,188.2308,0.0375,0.0394,0.9985,item 1-1,Gazing,237.7618,1.5430,189.3034
101.0836,Right,237.2693,1.5182,188.1485,-0.0143,0.0404,0.9991,item 1-1,Gazing,237.2511,1.5696,189.4192
101.0836,Combined,237.4954,1.5094,188.1896,0.0115,0.0397,0.9991,item 1-1,Gazing,237.5075,1.5511,189.2388
101.0978,Left,237.7124,1.5007,188.3320,0.0378,0.0392,0.9985,item 1-1,Gazing,237.7528,1.5427,189.4000
101.0978,Right,237.2601,1.5182,188.2499,-0.0140,0.0402,0.9991,item 1-1,Gazing,237.2423,1.5695,189.5240
101.0978,Combined,237.4863,1.5095,188.2910,0.0119,0.0396,0.9991,item 1-1,Gazing,237.4988,1.5511,189.3425
101.1115,Left,237.7038,1.5007,188.4357,0.0380,0.0409,0.9984,item 1-1,Gazing,237.7440,1.5439,189.4908
101.1115,Right,237.2515,1.5182,188.3536,-0.0138,0.0419,0.9990,item 1-1,Gazing,237.2339,1.5720,189.6352
101.1115,Combined,237.4776,1.5094,188.3946,0.0121,0.0396,0.9991,item 1-1,Gazing,237.4904,1.5513,189.4516
101.1255,Left,237.6950,1.5007,188.5373,0.0384,0.0407,0.9984,item 1-1,Gazing,237.7352,1.5433,189.5819
101.1255,Right,237.2427,1.5182,188.4555,-0.0134,0.0418,0.9990,item 1-1,Gazing,237.2254,1.5721,189.7448
101.1255,Combined,237.4688,1.5094,188.4964,0.0125,0.0413,0.9991,item 1-1,Gazing,237.4821,1.5533,189.5584
101.1394,Left,237.6864,1.5007,188.6405,0.0383,0.0407,0.9984,item 1-1,Gazing,237.7262,1.5430,189.6774
101.1394,Right,237.2341,1.5182,188.5588,-0.0134,0.0418,0.9990,item 1-1,Gazing,237.2167,1.5724,189.8539
101.1394,Combined,237.4602,1.5094,188.5997,0.0130,0.0411,0.9991,item 1-1,Gazing,237.4740,1.5533,189.6655
101.1536,Left,237.6779,1.5006,188.7438,0.0386,0.0408,0.9984,item 1-1,Gazing,237.7177,1.5426,189.7716
101.1536,Right,237.2256,1.5182,188.6622,-0.0132,0.0419,0.9990,item 1-1,Gazing,237.2084,1.5727,189.9641
101.1536,Combined,237.4518,1.5094,188.7030,0.0127,0.0411,0.9991,item 1-1,Gazing,237.4653,1.5535,189.7740
101.1671,Left,237.6707,1.5006,188.8469,0.0388,0.0409,0.9984,item 1-1,Gazing,237.7102,1.5422,189.8641
101.1671,Right,237.2183,1.5182,188.7655,-0.0130,0.0420,0.9990,item 1-1,Gazing,237.2013,1.5732,190.0749
101.1671,Combined,237.4445,1.5094,188.8062,0.0129,0.0415,0.9991,item 1-1,Gazing,237.4585,1.5541,189.8822
101.1811,Left,237.6633,1.5003,188.9476,0.0393,0.0407,0.9984,item 1-1,Gazing,237.7031,1.5415,189.9574
101.1811,Right,237.2109,1.5182,188.8664,-0.0124,0.0418,0.9991,item 1-1,Gazing,237.1945,1.5732,190.1816
101.1811,Combined,237.4371,1.5093,188.9070,0.0134,0.0414,0.9991,item 1-1,Gazing,237.4516,1.5541,189.9871
101.1950,Left,237.6564,1.5004,189.0508,0.0396,0.0408,0.9984,item 1-1,Gazing,237.6961,1.5414,190.0540
101.1950,Right,237.2039,1.5182,188.9695,-0.0122,0.0419,0.9990,item 1-1,Gazing,237.1878,1.5735,190.2897
101.1950,Combined,237.4302,1.5093,189.0101,0.0135,0.0413,0.9991,item 1-1,Gazing,237.4449,1.5541,190.0937
101.2091,Left,237.6505,1.5004,189.1539,0.0401,0.0380,0.9985,item 1-1,Gazing,237.6908,1.5385,190.1559
101.2091,Right,237.1981,1.5182,189.0729,-0.0117,0.0391,0.9992,item 1-1,Gazing,237.1826,1.5699,190.3958
101.2091,Combined,237.4243,1.5093,189.1134,0.0140,0.0411,0.9991,item 1-1,Gazing,237.4396,1.5539,190.1986
101.2227,Left,237.6455,1.5002,189.2565,0.0405,0.0378,0.9985,item 1-1,Gazing,237.6861,1.5380,190.2553
101.2227,Right,237.1930,1.5182,189.1758,-0.0113,0.0388,0.9992,item 1-1,Gazing,237.1781,1.5697,190.5017
101.2227,Combined,237.4193,1.5092,189.2161,0.0149,0.0381,0.9992,item 1-1,Gazing,237.4355,1.5507,190.3039
101.2372,Left,237.6402,1.5001,189.3595,0.0412,0.0371,0.9985,item 1-1,Gazing,237.6813,1.5371,190.3542
101.2372,Right,237.1877,1.5181,189.2788,-0.0105,0.0382,0.9992,item 1-1,Gazing,237.1737,1.5690,190.6082
101.2372,Combined,237.4140,1.5091,189.3192,0.0148,0.0382,0.9992,item 1-1,Gazing,237.4301,1.5508,190.4098
101.2507,Left,237.6362,1.5000,189.4640,0.0417,0.0368,0.9985,item 1-1,Gazing,237.6776,1.5365,190.4550
101.2507,Right,237.1837,1.5181,189.3835,-0.0101,0.0379,0.9992,item 1-1,Gazing,237.1702,1.5687,190.7161
101.2507,Combined,237.4099,1.5090,189.4238,0.0160,0.0373,0.9992,item 1-1,Gazing,237.4274,1.5498,190.5163
101.2646,Left,237.6326,1.4999,189.5644,0.0422,0.0368,0.9984,item 1-1,Gazing,237.6743,1.5363,190.5513
